time_s,current_A
24.292000770568848,0.007326
24.396080493927002,0.007326
24.500062465667725,0.010989
24.604438066482544,0.010989
24.70780634880066,0.010989
24.812185049057007,0.007326
24.91695261001587,0.010989
25.02069640159607,0.007326
25.124462842941284,0.010989
25.229451656341553,0.010989
25.333102464675903,0.007326
25.437299489974976,0.007326
25.540441274642944,0.010989
25.64513325691223,0.010989
25.74937081336975,0.010989
25.853904485702515,0.007326
25.957244396209717,0.007326
26.061649084091187,0.003663
26.166189670562744,0.007326
26.269975185394287,0.010989
26.374390363693237,0.007326
26.47888159751892,0.007326
26.582592487335205,0.007326
26.686142206192017,0.007326
26.79134726524353,0.010989
26.89453434944153,0.007326
26.999587774276733,0.007326
27.103795289993286,0.010989
27.206899642944336,0.007326
27.311338663101196,0.010989
27.41616940498352,0.010989
27.51938772201538,0.010989
27.623947381973267,0.007326
27.728313446044922,0.010989
27.83220100402832,0.010989
27.936450958251953,0.007326
28.040096759796143,0.007326
28.14488458633423,0.010989
28.24875283241272,0.007326
28.35348606109619,0.007326
28.457607984542847,0.007326
28.561123847961426,0.007326
28.665966033935547,0.007326
28.76924705505371,0.007326
28.87394881248474,0.007326
28.977948665618896,0.007326
29.08236527442932,0.010989
29.186635494232178,0.007326
29.289991855621338,0.007326
29.394322872161865,0.010989
29.49937081336975,0.010989
29.6032395362854,0.010989
29.707640886306763,0.010989
29.81100344657898,0.007326
29.915176391601562,0.010989
30.018864631652832,0.007326
30.123218297958374,0.010989
30.2275071144104,0.010989
30.331658840179443,0.010989
30.43569016456604,0.014652
30.540721893310547,0.007326
30.64414930343628,0.0
30.748804092407227,0.010989
30.8523530960083,0.007326
30.956827402114868,0.010989
31.06016182899475,0.007326
31.16523790359497,0.007326
31.269585371017456,0.010989
31.372769355773926,0.007326
31.477834701538086,0.007326
31.581002235412598,0.007326
31.685956478118896,0.007326
31.789496183395386,0.007326
31.89376187324524,0.007326
31.99749779701233,0.010989
32.10175108909607,0.007326
32.20661401748657,0.007326
32.30978178977966,0.007326
32.41402745246887,0.007326
32.51815128326416,0.007326
32.62189531326294,0.010989
32.72643494606018,0.007326
32.83114552497864,0.007326
32.93435287475586,0.007326
33.03932476043701,0.007326
33.14329791069031,0.007326
33.24648118019104,0.010989
33.35153079032898,0.010989
33.45514249801636,0.007326
33.55930256843567,0.007326
33.66300964355469,0.007326
33.76747679710388,0.007326
33.87186312675476,0.007326
33.97602128982544,0.007326
34.07937669754028,0.007326
34.184221267700195,0.007326
34.28788661956787,0.007326
34.39142870903015,0.007326
34.4962899684906,0.010989
34.60009551048279,0.010989
34.70474457740784,0.014652
34.808480739593506,0.007326
34.91234254837036,0.007326
35.01672863960266,0.010989
35.12114453315735,0.007326
35.224416732788086,0.007326
35.32881021499634,0.007326
35.4330837726593,0.007326
35.5366895198822,0.010989
35.640530824661255,0.010989
35.744893312454224,0.010989
35.84942626953125,0.010989
35.95338463783264,0.010989
36.057459115982056,0.010989
36.16113996505737,0.007326
36.26529836654663,0.010989
36.3694589138031,0.010989
36.473127603530884,0.010989
36.577510833740234,0.007326
36.68178081512451,0.010989
36.78644919395447,0.010989
36.89063835144043,0.007326
36.994633436203,0.010989
37.09900426864624,0.007326
37.20291519165039,0.007326
37.30683779716492,0.010989
37.41099286079407,0.007326
37.514917612075806,0.007326
37.61930990219116,0.010989
37.7235906124115,0.007326
37.827067375183105,0.007326
37.93165326118469,0.010989
38.035380840301514,0.010989
38.14020133018494,0.007326
38.24457907676697,0.014652
38.34881830215454,0.014652
38.45203685760498,0.007326
38.55587196350098,0.007326
38.660927057266235,0.007326
38.7652223110199,0.007326
38.86944842338562,0.007326
38.97258138656616,0.007326
39.07755661010742,0.010989
39.18084168434143,0.010989
39.28505063056946,0.007326
39.39002966880798,0.010989
39.49428200721741,0.010989
39.59814929962158,0.010989
39.70236420631409,0.007326
39.80586504936218,0.010989
39.91071701049805,0.007326
40.01451015472412,0.010989
40.11816167831421,0.007326
40.222535133361816,0.010989
40.326356410980225,0.010989
40.4302031993866,0.010989
40.53451323509216,0.007326
40.63921809196472,0.0
40.743128538131714,0.007326
40.847599506378174,0.007326
40.95123481750488,0.010989
41.055527210235596,0.010989
41.15987300872803,0.010989
41.26400184631348,0.010989
41.367491722106934,0.007326
41.47240471839905,0.010989
41.575945138931274,0.007326
41.67974400520325,0.007326
41.784568548202515,0.007326
41.888229846954346,0.010989
41.99254393577576,0.007326
42.09693145751953,0.010989
42.201154708862305,0.007326
42.305333852767944,0.007326
42.40909433364868,0.010989
42.51346206665039,0.003663
42.61752939224243,0.007326
42.72095203399658,0.007326
42.82523536682129,0.007326
42.93000102043152,0.007326
43.03417110443115,0.010989
43.13847756385803,0.010989
43.2421441078186,0.007326
43.34651184082031,0.007326
43.44996476173401,0.007326
43.55414819717407,0.007326
43.658231019973755,0.010989
43.763248443603516,0.010989
43.86693072319031,0.007326
43.971640825271606,0.007326
44.07447099685669,0.007326
44.178953409194946,0.007326
44.28367280960083,0.007326
44.387877225875854,0.007326
44.49102759361267,0.010989
44.5956871509552,0.007326
44.699303150177,0.014652
44.80435371398926,0.007326
44.90809607505798,0.010989
45.01206302642822,0.010989
45.11634635925293,0.007326
45.221312284469604,0.007326
45.323899269104004,0.014652
45.42893433570862,0.010989
45.53300762176514,0.007326
45.63660645484924,0.007326
45.74045777320862,0.007326
45.84476709365845,0.010989
45.94806909561157,0.007326
46.052422761917114,0.010989
46.15725231170654,0.007326
46.26161527633667,0.007326
46.36581540107727,0.007326
46.46922445297241,0.010989
46.57352590560913,0.007326
46.67724013328552,0.010989
46.781981229782104,0.010989
46.88540029525757,0.010989
46.98951840400696,0.007326
47.09382724761963,0.007326
47.19749307632446,0.007326
47.30188322067261,0.007326
47.40667366981506,0.007326
47.510172843933105,0.007326
47.61475467681885,0.010989
47.71849298477173,0.007326
47.821958780288696,0.007326
47.92683696746826,0.010989
48.03112173080444,0.007326
48.13427400588989,0.007326
48.23962187767029,0.010989
48.342719078063965,0.007326
48.44752311706543,0.010989
48.55125045776367,0.010989
48.655821084976196,0.007326
48.760093450546265,0.007326
48.86407232284546,0.010989
48.968491077423096,0.007326
49.07182478904724,0.010989
49.176472663879395,0.007326
49.281710624694824,0.010989
49.38473677635193,0.007326
49.48894166946411,0.014652
49.592344999313354,0.0
49.69627642631531,0.007326
49.80111789703369,0.0
49.90462636947632,0.010989
50.0106635093689,0.010989
50.113927125930786,0.007326
50.21757197380066,0.010989
50.322407960891724,0.007326
50.4265878200531,0.007326
50.530290603637695,0.010989
50.63436675071716,0.007326
50.739195823669434,0.007326
50.84335994720459,0.010989
50.94635796546936,0.007326
51.05112266540527,0.010989
51.155601978302,0.007326
51.25910568237305,0.007326
51.36410975456238,0.007326
51.46701383590698,0.010989
51.571823835372925,0.010989
51.67581629753113,0.010989
51.780144691467285,0.010989
51.88438820838928,0.010989
51.98838400840759,0.010989
52.092509508132935,0.014652
52.197304010391235,0.007326
52.3011212348938,0.010989
52.40498328208923,0.010989
52.50944638252258,0.007326
52.61365580558777,0.007326
52.717297077178955,0.007326
52.821632862091064,0.010989
52.92630076408386,0.007326
53.03027009963989,0.007326
53.13450813293457,0.010989
53.23913860321045,0.010989
53.34231948852539,0.007326
53.447009563446045,0.007326
53.55175304412842,0.010989
53.65513634681702,0.010989
53.75934290885925,0.010989
53.86355185508728,0.010989
53.967665672302246,0.0
54.071932792663574,0.003663
54.17561936378479,0.010989
54.27880787849426,0.010989
54.3833224773407,0.010989
54.488648653030396,0.007326
54.59258532524109,0.010989
54.6965229511261,0.010989
54.799806356430054,0.007326
54.90465712547302,0.007326
55.0080988407135,0.007326
55.1123628616333,0.007326
55.216673851013184,0.010989
55.32137131690979,0.010989
55.42507314682007,0.007326
55.52844190597534,0.007326
55.63250994682312,0.010989
55.73660755157471,0.007326
55.84138631820679,0.007326
55.94502234458923,0.010989
56.049763917922974,0.010989
56.153881788253784,0.010989
56.258174657821655,0.007326
56.36165165901184,0.010989
56.46579718589783,0.010989
56.570688009262085,0.010989
56.674946784973145,0.164835
56.77862477302551,0.197802
56.883344650268555,0.230769
56.98680305480957,0.234432
57.09161067008972,0.194139
57.195563316345215,0.21978
57.300251722335815,0.212454
57.40335011482239,0.238095
57.508026123046875,0.234432
57.6120285987854,0.21978
57.71654772758484,0.190476
57.82045888900757,0.285714
57.92412304878235,0.29304
58.02844262123108,0.278388
58.13268971443176,0.304029
58.23749136924744,0.307692
58.34127593040466,0.300366
58.445537090301514,0.362637
58.5496289730072,0.388278
58.654051065444946,0.391941
58.75773739814758,0.406593
58.861716508865356,0.322344
58.966407775878906,0.377289
59.07020616531372,0.384615
59.17380118370056,0.322344
59.27783536911011,0.311355
59.38225221633911,0.395604
59.48604393005371,0.311355
59.59119963645935,0.311355
59.695008277893066,0.326007
59.798439025878906,0.307692
59.903199672698975,0.300366
60.00665330886841,0.315018
60.11071443557739,0.289377
60.21520924568176,0.326007
60.320104122161865,0.300366
60.42352533340454,0.311355
60.5276517868042,0.29304
60.632466316223145,0.282051
60.73636245727539,0.010989
60.84021997451782,0.010989
60.94459080696106,0.010989
61.048826932907104,0.007326
61.152316093444824,0.007326
61.25659132003784,0.007326
61.36108064651489,0.010989
61.46556282043457,0.007326
61.56915783882141,0.007326
61.673166275024414,0.007326
61.777672290802,0.007326
61.881364583969116,0.010989
61.985984802246094,0.010989
62.089436769485474,0.010989
62.19426226615906,0.007326
62.29844331741333,0.010989
62.40221118927002,0.007326
62.5065712928772,0.010989
62.610645055770874,0.0
62.71426606178284,0.007326
62.81831455230713,0.010989
62.92292785644531,0.010989
63.02620267868042,0.010989
63.13098764419556,0.007326
63.23400020599365,0.007326
63.339027643203735,0.007326
63.442749977111816,0.007326
63.547435998916626,0.007326
63.65070152282715,0.010989
63.75527548789978,0.007326
63.859219789505005,0.014652
63.962801694869995,0.010989
64.06717872619629,0.007326
64.1711859703064,0.007326
64.2758641242981,0.007326
64.37932920455933,0.007326
64.48377346992493,0.007326
64.58838248252869,0.010989
64.69234085083008,0.010989
64.79636669158936,0.010989
64.90010285377502,0.007326
65.0047459602356,0.007326
65.10876321792603,0.007326
65.21183633804321,0.007326
65.31614971160889,0.007326
65.4203691482544,0.007326
65.52465486526489,0.007326
65.62899827957153,0.007326
65.73286461830139,0.007326
65.83715558052063,0.007326
65.94077110290527,0.010989
66.04512023925781,0.010989
66.14941453933716,0.010989
66.25291109085083,0.007326
66.35732650756836,0.007326
66.46163272857666,0.007326
66.56583094596863,0.010989
66.66957521438599,0.010989
66.7745521068573,0.014652
66.8778727054596,0.007326
66.98246455192566,0.010989
67.08581328392029,0.007326
67.19064855575562,0.007326
67.29444241523743,0.007326
67.39947080612183,0.007326
67.50261068344116,0.010989
67.60647225379944,0.010989
67.71092438697815,0.010989
67.81506538391113,0.014652
67.91920304298401,0.007326
68.02311944961548,0.007326
68.12730526924133,0.007326
68.23093605041504,0.010989
68.33571696281433,0.007326
68.43985939025879,0.010989
68.54318261146545,0.010989
68.6471483707428,0.010989
68.75172209739685,0.010989
68.8552918434143,0.010989
68.9604012966156,0.007326
69.06382012367249,0.010989
69.16807413101196,0.010989
69.27255702018738,0.007326
69.376136302948,0.010989
69.47965383529663,0.010989
69.58441352844238,0.007326
69.68780398368835,0.010989
69.79239988327026,0.014652
69.8965675830841,0.007326
70.00041341781616,0.010989
70.10447239875793,0.007326
70.20901441574097,0.007326
70.31274056434631,0.010989
70.41685271263123,0.010989
70.5205819606781,0.007326
70.62423825263977,0.007326
70.72840929031372,0.010989
70.83224534988403,0.007326
70.93673133850098,0.007326
71.04122400283813,0.007326
71.14530491828918,0.007326
71.24854254722595,0.007326
71.35281586647034,0.010989
71.45746946334839,0.007326
71.56185984611511,0.010989
71.66641187667847,0.010989
71.7694263458252,0.010989
71.87332224845886,0.007326
71.97834038734436,0.010989
72.08227825164795,0.010989
72.18667793273926,0.007326
72.29081630706787,0.010989
72.39406299591064,0.010989
72.49857926368713,0.007326
72.60269546508789,0.007326
72.7074179649353,0.007326
72.81063079833984,0.003663
72.91466689109802,0.007326
73.01969957351685,0.007326
73.12308859825134,0.010989
73.22821283340454,0.010989
73.33209037780762,0.010989
73.43546676635742,0.010989
73.53911471366882,0.007326
73.64407110214233,0.007326
73.74774146080017,0.010989
73.85190892219543,0.007326
73.95666313171387,0.010989
74.06081318855286,0.010989
74.16449666023254,0.007326
74.26865530014038,0.007326
74.3729841709137,0.007326
74.47719883918762,0.007326
74.58036184310913,0.010989
74.68549156188965,0.010989
74.78963255882263,0.010989
74.89389491081238,0.010989
74.9966185092926,0.010989
75.1018877029419,0.010989
75.20586085319519,0.007326
75.30888557434082,0.010989
75.4131371974945,0.010989
75.51797890663147,0.007326
75.62207436561584,0.010989
75.72643709182739,0.010989
75.83047008514404,0.007326
75.93405175209045,0.007326
76.03792643547058,0.007326
76.14294219017029,0.007326
76.24650835990906,0.010989
76.35076999664307,0.007326
76.45497465133667,0.014652
76.55867385864258,0.010989
76.66348481178284,0.007326
76.76684427261353,0.007326
76.8713767528534,0.007326
76.97498083114624,0.007326
77.07966613769531,0.010989
77.18258500099182,0.010989
77.28743648529053,0.010989
77.39183449745178,0.007326
77.4950270652771,0.007326
77.59969520568848,0.007326
77.7036702632904,0.007326
77.80744075775146,0.010989
77.91217827796936,0.003663
78.015061378479,0.010989
78.1196973323822,0.007326
78.2242636680603,0.014652
78.32802867889404,0.0
78.43220138549805,0.010989
78.53629636764526,0.014652
78.63969230651855,0.010989
78.74455428123474,0.007326
78.84787654876709,0.010989
78.95237350463867,0.007326
79.05631971359253,0.007326
79.16025495529175,0.010989
79.26464128494263,0.007326
79.36867356300354,0.010989
79.47294187545776,0.007326
79.57702922821045,0.010989
79.68137049674988,0.010989
79.7843267917633,0.010989
79.888662815094,0.010989
79.99298095703125,0.010989
80.0968062877655,0.007326
80.2006459236145,0.007326
80.30468845367432,0.010989
80.40958523750305,0.010989
80.5130090713501,0.007326
80.61777830123901,0.010989
80.72148203849792,0.007326
80.82577300071716,0.010989
80.92972803115845,0.007326
81.03387641906738,0.007326
81.13789582252502,0.007326
81.24117875099182,0.007326
81.3459084033966,0.007326
81.44926404953003,0.010989
81.55313086509705,0.007326
81.65728545188904,0.010989
81.76204228401184,0.010989
81.86634635925293,0.007326
81.96955680847168,0.007326
82.07381916046143,0.007326
82.17790293693542,0.007326
82.28215074539185,0.014652
82.38652491569519,0.014652
82.48976588249207,0.007326
82.59459042549133,0.007326
82.69852113723755,0.007326
82.80244064331055,0.010989
82.90579795837402,0.010989
83.01032543182373,0.007326
83.11470079421997,0.010989
83.21845841407776,0.010989
83.32233452796936,0.007326
83.42702293395996,0.010989
83.53087520599365,0.010989
83.63475370407104,0.007326
83.73919081687927,0.007326
83.84335947036743,0.007326
83.94707083702087,0.010989
84.05082082748413,0.007326
84.15468001365662,0.010989
84.2589156627655,0.0
84.36393022537231,0.007326
84.46734023094177,0.007326
84.57181453704834,0.010989
84.67498707771301,0.007326
84.77954697608948,0.010989
84.88286471366882,0.010989
84.98720407485962,0.010989
85.09139227867126,0.007326
85.1951961517334,0.010989
85.29935193061829,0.010989
85.40360951423645,0.007326
85.50732564926147,0.007326
85.61228275299072,0.007326
85.71616744995117,0.007326
85.82024574279785,0.0
85.92338633537292,0.007326
86.02786207199097,0.007326
86.13140320777893,0.010989
86.23610305786133,0.007326
86.33969926834106,0.010989
86.44394659996033,0.007326
86.5482268333435,0.007326
86.65242171287537,0.010989
86.75589060783386,0.007326
86.8608934879303,0.010989
86.96488571166992,0.007326
87.0684289932251,0.010989
87.17265844345093,0.010989
87.2759141921997,0.007326
87.38035559654236,0.010989
87.48480677604675,0.007326
87.58871626853943,0.007326
87.69327735900879,0.007326
87.79733943939209,0.010989
87.90157842636108,0.007326
88.00562858581543,0.007326
88.10931992530823,0.007326
88.21298050880432,0.010989
88.31782698631287,0.010989
88.4213559627533,0.007326
88.52548480033875,0.007326
88.63017773628235,0.007326
88.73399233818054,0.010989
88.83838438987732,0.007326
88.94245839118958,0.014652
89.04572105407715,0.007326
89.15017366409302,0.007326
89.2542130947113,0.007326
89.35909533500671,0.010989
89.46266293525696,0.010989
89.56674814224243,0.007326
89.6709246635437,0.010989
89.77526044845581,0.010989
89.8792130947113,0.007326
89.98296546936035,0.010989
90.08746147155762,0.010989
90.19105648994446,0.007326
90.29512357711792,0.007326
90.39891505241394,0.010989
90.5029890537262,0.010989
90.60697865486145,0.010989
90.71116590499878,0.007326
90.81523156166077,0.014652
90.91930198669434,0.007326
91.02345991134644,0.0
91.12795352935791,0.010989
91.23202157020569,0.010989
91.33675169944763,0.010989
91.44022750854492,0.007326
91.54395008087158,0.007326
91.64771938323975,0.010989
91.75198316574097,0.007326
91.85666275024414,0.010989
91.96072673797607,0.007326
92.06483364105225,0.007326
92.16811513900757,0.007326
92.27219653129578,0.007326
92.37674903869629,0.010989
92.48063492774963,0.010989
92.58547854423523,0.010989
92.68936419487,0.007326
92.79328155517578,0.010989
92.89766025543213,0.007326
93.000816822052,0.007326
93.10512852668762,0.007326
93.21066689491272,0.007326
93.31292462348938,0.007326
93.4177839756012,0.010989
93.52132177352905,0.007326
93.62506031990051,0.010989
93.72986340522766,0.003663
93.83315587043762,0.010989
93.93756103515625,0.007326
94.04140019416809,0.007326
94.14603805541992,0.007326
94.24943351745605,0.014652
94.3538510799408,0.007326
94.4581413269043,0.010989
94.56247043609619,0.010989
94.6655683517456,0.010989
94.7697741985321,0.007326
94.87435698509216,0.007326
94.97772192955017,0.007326
95.081876039505,0.014652
95.18609762191772,0.010989
95.29032516479492,0.007326
95.39436316490173,0.007326
95.49872279167175,0.007326
95.60299038887024,0.010989
95.70747375488281,0.010989
95.8105673789978,0.010989
95.91563129425049,0.007326
96.01974582672119,0.010989
96.12381029129028,0.007326
96.2279884815216,0.007326
96.33153796195984,0.007326
96.43652868270874,0.010989
96.5400652885437,0.007326
96.64371585845947,0.014652
96.74833178520203,0.007326
96.8528904914856,0.010989
96.95657801628113,0.010989
97.06047034263611,0.007326
97.16449975967407,0.010989
97.26853132247925,0.007326
97.37353253364563,0.007326
97.4770040512085,0.007326
97.58128595352173,0.010989
97.68509411811829,0.007326
97.78918099403381,0.007326
97.89292788505554,0.010989
97.99705266952515,0.010989
98.10183596611023,0.007326
98.20618677139282,0.007326
98.30983781814575,0.007326
98.41416311264038,0.014652
98.51725053787231,0.007326
98.62185549736023,0.010989
98.72643709182739,0.007326
98.82997441291809,0.010989
98.9345052242279,0.0
99.0392963886261,0.010989
99.14229011535645,0.007326
99.247403383255,0.010989
99.35166692733765,0.007326
99.45538926124573,0.010989
99.55913734436035,0.010989
99.66312551498413,0.010989
99.76816487312317,0.007326
99.87155055999756,0.010989
99.97635626792908,0.007326
100.07977867126465,0.007326
100.18421292304993,0.010989
100.28879165649414,0.007326
100.39255809783936,0.007326
100.49644589424133,0.007326
100.60063076019287,0.010989
100.70434284210205,0.010989
100.80908441543579,0.010989
100.91370129585266,0.007326
101.01777815818787,0.007326
101.1215991973877,0.007326
101.22566151618958,0.007326
101.33017778396606,0.010989
101.43392705917358,0.007326
101.53781843185425,0.007326
101.64160799980164,0.007326
101.74638676643372,0.007326
101.85049200057983,0.007326
101.95392417907715,0.007326
102.05850791931152,0.010989
102.16267514228821,0.010989
102.26643228530884,0.010989
102.37053656578064,0.007326
102.47559666633606,0.007326
102.57975459098816,0.010989
102.68319845199585,0.014652
102.7877779006958,0.007326
102.89188003540039,0.010989
102.99555921554565,0.010989
103.10029935836792,0.003663
103.20443844795227,0.007326
103.30891942977905,0.010989
103.41283106803894,0.010989
103.51734352111816,0.007326
103.62049770355225,0.007326
103.72456073760986,0.007326
103.8287308216095,0.007326
103.93308353424072,0.007326
104.03758692741394,0.010989
104.1414954662323,0.010989
104.24576711654663,0.007326
104.35022854804993,0.007326
104.45374917984009,0.003663
104.55837798118591,0.007326
104.66189932823181,0.007326
104.76594567298889,0.007326
104.87052631378174,0.003663
104.97395730018616,0.007326
105.07850956916809,0.003663
105.18257904052734,0.007326
105.2868959903717,0.007326
105.39038372039795,0.003663
105.49510741233826,0.007326
105.59857249259949,0.003663
105.7026379108429,0.007326
105.8068642616272,0.003663
105.9117386341095,0.003663
106.01595997810364,0.007326
106.11993169784546,0.007326
106.22389841079712,0.007326
106.32810950279236,0.007326
106.4324243068695,0.0
106.53607487678528,0.003663
106.64123320579529,0.007326
106.7445616722107,0.007326
106.84829688072205,0.003663
106.9528980255127,0.003663
107.05687165260315,0.003663
107.16061878204346,0.003663
107.26490020751953,0.007326
107.36917972564697,0.003663
107.47387266159058,0.007326
107.57739973068237,0.007326
107.68178701400757,0.003663
107.78629159927368,0.003663
107.89009118080139,0.007326
107.99390840530396,0.003663
108.09824538230896,0.007326
108.20259094238281,0.007326
108.3068413734436,0.007326
108.41072034835815,0.003663
108.51518821716309,0.007326
108.6190664768219,0.007326
108.72300291061401,0.007326
108.82737231254578,0.010989
108.93207931518555,0.007326
109.03535342216492,0.007326
109.14023280143738,0.007326
109.24356937408447,0.003663
109.34829425811768,0.007326
109.45223832130432,0.003663
109.5562391281128,0.007326
109.66061162948608,0.007326
109.76405906677246,0.003663
109.86811566352844,0.007326
109.97282814979553,0.007326
110.07669353485107,0.007326
110.18152809143066,0.003663
110.28459405899048,0.003663
110.38880205154419,0.007326
110.49362349510193,0.003663
110.5975079536438,0.007326
110.70175552368164,0.007326
110.80672025680542,0.007326
110.90981650352478,0.007326
111.01417756080627,0.003663
111.11895751953125,0.007326
111.22302079200745,0.007326
111.32649660110474,0.007326
111.4304130077362,0.007326
111.53500437736511,0.007326
111.63928318023682,0.007326
111.74306130409241,0.007326
111.8475649356842,0.003663
111.95101761817932,0.007326
112.05591702461243,0.007326
112.16031813621521,0.003663
